id,eventId,siteUnitNumber,bathingSite,eventStart,eventStop,duration,activity,associatedSiteId,outfallName,isImpacting
80562717,504861,12617,COWES,2021-10-04T15:47:00,2021-10-05T00:03:00,496,Genuine ,109650,MARSH ROAD GURNARD,False
80562684,504861,12616,GURNARD,2021-10-04T15:47:00,2021-10-05T00:03:00,496,Genuine ,109650,MARSH ROAD GURNARD,False
80560337,505716,12569,HYTHE,2021-10-04T20:05:00,2021-10-04T23:50:00,225,Genuine ,109897,RANGE ROAD HYTHE K LONG,False
80560366,505716,12568,SANDGATE,2021-10-04T20:05:00,2021-10-04T23:50:00,225,Genuine ,109897,RANGE ROAD HYTHE K LONG,False
80562075,502289,12575,HASTINGS PELHAM BEACH,2021-10-04T22:24:07,2021-10-04T22:45:00,20,Genuine ,109950,ST HELENS DOWN HASTINGS,False
80562076,502289,12576,ST LEONARDS,2021-10-04T22:24:07,2021-10-04T22:45:00,20,Genuine ,109950,ST HELENS DOWN HASTINGS,False
80566588,503741,12622,WHITECLIFF BAY,2021-10-04T16:43:00,2021-10-04T22:15:00,332,Genuine ,110096,SANDOWN NO1,False
80566490,503741,12624,SANDOWN,2021-10-04T16:43:00,2021-10-04T22:15:00,332,Genuine ,110096,SANDOWN NO1,False
80566491,503741,12623,YAVERLAND,2021-10-04T16:43:00,2021-10-04T22:15:00,332,Genuine ,110096,SANDOWN NO1,False
80563460,503944,12661,LANGSTONE HARBOUR,2021-10-04T07:51:00,2021-10-04T21:39:00,828,Genuine ,109773,BUDDS FARM HAVANT NO2,False
80560365,505715,12568,SANDGATE,2021-10-04T15:50:00,2021-10-04T17:52:00,122,Genuine ,109897,RANGE ROAD HYTHE K LONG,False
80560336,505715,12569,HYTHE,2021-10-04T15:50:00,2021-10-04T17:52:00,122,Genuine ,109897,RANGE ROAD HYTHE K LONG,False
80566546,501130,12624,SANDOWN,2021-10-04T05:27:00,2021-10-04T15:45:00,618,Genuine ,110096,SANDOWN NO1,False
80566547,501130,12623,YAVERLAND,2021-10-04T05:27:00,2021-10-04T15:45:00,618,Genuine ,110096,SANDOWN NO1,False
80566599,501130,12622,WHITECLIFF BAY,2021-10-04T05:27:00,2021-10-04T15:45:00,618,Genuine ,110096,SANDOWN NO1,False
80565795,502059,12617,COWES,2021-10-04T14:16:00,2021-10-04T14:40:00,24,Genuine ,110701,TERMINUS ROAD COWES 2,False
80565068,502059,12616,GURNARD,2021-10-04T14:16:00,2021-10-04T14:40:00,24,Genuine ,110701,TERMINUS ROAD COWES 2,False
80570275,501569,12577,BEXHILL,2021-10-04T07:09:00,2021-10-04T13:54:00,405,Genuine ,111338,GALLEY HILL BEXHILL,False
80560483,505714,12568,SANDGATE,2021-10-04T10:37:00,2021-10-04T13:34:00,177,Genuine ,109897,RANGE ROAD HYTHE K LONG,False
80560341,505714,12569,HYTHE,2021-10-04T10:37:00,2021-10-04T13:34:00,177,Genuine ,109897,RANGE ROAD HYTHE K LONG,False
80556743,502006,12548,TANKERTON,2021-10-04T12:26:39,2021-10-04T13:28:34,61,Genuine ,109830,SWALECLIFFE NO1,False
80555711,502006,12549,HERNE BAY CENTRAL,2021-10-04T12:26:39,2021-10-04T13:28:34,61,Genuine ,109830,SWALECLIFFE NO1,False
80561062,501899,12596,PAGHAM,2021-10-04T09:27:00,2021-10-04T11:05:00,98,Genuine ,109911,SUMMER LANE PAGHAM,False
80568722,501671,12625,SHANKLIN,2021-10-04T05:27:14,2021-10-04T10:58:00,330,Genuine ,110097,SANDOWN NO2,False
80568657,501671,12622,WHITECLIFF BAY,2021-10-04T05:27:14,2021-10-04T10:58:00,330,Genuine ,110097,SANDOWN NO2,False
80568594,501671,12624,SANDOWN,2021-10-04T05:27:14,2021-10-04T10:58:00,330,Genuine ,110097,SANDOWN NO2,False
80568595,501671,12623,YAVERLAND,2021-10-04T05:27:14,2021-10-04T10:58:00,330,Genuine ,110097,SANDOWN NO2,False
80568891,501671,12619,SEAGROVE,2021-10-04T05:27:14,2021-10-04T10:58:00,330,Genuine ,110097,SANDOWN NO2,False
80568892,501671,12621,BEMBRIDGE,2021-10-04T05:27:14,2021-10-04T10:58:00,330,Genuine ,110097,SANDOWN NO2,False
80570036,504904,12614,TOTLAND BAY,2021-10-04T04:24:00,2021-10-04T10:52:00,388,Genuine ,115498,NORTON TRANSFER IOW,False
80569734,504904,12615,COLWELL BAY,2021-10-04T04:24:00,2021-10-04T10:52:00,388,Genuine ,115498,NORTON TRANSFER IOW,False
80569445,501818,12593,FELPHAM,2021-10-04T08:27:05,2021-10-04T10:41:00,133,Genuine ,110095,LIDSEY,False
80565963,501668,12582,SEAFORD,2021-10-04T06:26:56,2021-10-04T10:27:12,240,Genuine ,110920,NEWHAVEN,False
80563625,504846,12617,COWES,2021-10-04T04:50:00,2021-10-04T09:53:00,303,Genuine ,109777,APPLEY PARK RYDE TRANSFER,False
80563829,504846,12618,RYDE,2021-10-04T04:50:00,2021-10-04T09:53:00,303,Genuine ,109777,APPLEY PARK RYDE TRANSFER,False
80560340,505712,12569,HYTHE,2021-10-04T07:36:00,2021-10-04T09:50:00,134,Genuine ,109897,RANGE ROAD HYTHE K LONG,False
80560482,505712,12568,SANDGATE,2021-10-04T07:36:00,2021-10-04T09:50:00,134,Genuine ,109897,RANGE ROAD HYTHE K LONG,False
80561538,502040,12591,LITTLEHAMPTON,2021-10-04T08:45:00,2021-10-04T09:47:00,62,Genuine ,109965,SEA ROAD LITTLEHAMPTON,False
80558479,501814,12583,SALTDEAN,2021-10-04T08:29:00,2021-10-04T09:44:00,75,Genuine ,109957,PORTOBELLO BRIGHTON NO2,False
80559584,501814,12582,SEAFORD,2021-10-04T08:29:00,2021-10-04T09:44:00,75,Genuine ,109957,PORTOBELLO BRIGHTON NO2,False
80569659,501913,12578,NORMANS BAY,2021-10-04T07:36:25,2021-10-04T08:15:00,38,Genuine ,115504,HARTFIELD ROAD BEXHILL,False
80571381,501913,12577,BEXHILL,2021-10-04T07:36:25,2021-10-04T08:15:00,38,Genuine ,115504,HARTFIELD ROAD BEXHILL,False
80569968,501616,12615,COLWELL BAY,2021-10-04T04:28:49,2021-10-04T07:56:00,207,Genuine ,115498,NORTON TRANSFER IOW,False
80570157,501616,12614,TOTLAND BAY,2021-10-04T04:28:49,2021-10-04T07:56:00,207,Genuine ,115498,NORTON TRANSFER IOW,False
80559586,501633,12582,SEAFORD,2021-10-04T06:00:00,2021-10-04T07:45:00,105,Genuine ,109957,PORTOBELLO BRIGHTON NO2,False
80558481,501633,12583,SALTDEAN,2021-10-04T06:00:00,2021-10-04T07:45:00,105,Genuine ,109957,PORTOBELLO BRIGHTON NO2,False
80557009,501657,12607,HILLHEAD,2021-10-04T05:52:03,2021-10-04T07:34:00,101,Genuine ,109751,HOOK PARK NO.1,False
80563300,501666,12586,HOVE,2021-10-04T06:07:02,2021-10-04T07:33:02,86,Genuine ,109929,SHOREHAM NO1,False
80562973,501666,12587,SOUTHWICK,2021-10-04T06:07:02,2021-10-04T07:33:02,86,Genuine ,109929,SHOREHAM NO1,False
80564909,501666,12588,SHOREHAM BEACH,2021-10-04T06:07:02,2021-10-04T07:33:02,86,Genuine ,109929,SHOREHAM NO1,False
80571315,501674,12607,HILLHEAD,2021-10-04T06:01:21,2021-10-04T07:24:00,82,Genuine ,116111,HOOK PARK NO.2,False
80561539,501648,12591,LITTLEHAMPTON,2021-10-04T05:44:26,2021-10-04T07:08:00,83,Genuine ,109965,SEA ROAD LITTLEHAMPTON,False
80565972,501636,12582,SEAFORD,2021-10-04T05:20:51,2021-10-04T05:49:03,28,Genuine ,110920,NEWHAVEN,False
80558482,501687,12583,SALTDEAN,2021-10-04T05:15:00,2021-10-04T05:44:00,29,Genuine ,109957,PORTOBELLO BRIGHTON NO2,False
80559587,501687,12582,SEAFORD,2021-10-04T05:15:00,2021-10-04T05:44:00,29,Genuine ,109957,PORTOBELLO BRIGHTON NO2,False
80554748,501615,12626,VENTNOR,2021-10-04T04:24:52,2021-10-04T05:23:00,58,Genuine ,101793,BONCHURCH,False
80554749,501615,12625,SHANKLIN,2021-10-04T04:24:52,2021-10-04T05:23:00,58,Genuine ,101793,BONCHURCH,False
80560368,505711,12568,SANDGATE,2021-10-04T03:17:00,2021-10-04T05:16:00,119,Genuine ,109897,RANGE ROAD HYTHE K LONG,False
80560339,505711,12569,HYTHE,2021-10-04T03:17:00,2021-10-04T05:16:00,119,Genuine ,109897,RANGE ROAD HYTHE K LONG,False
80565708,501592,12617,COWES,2021-10-04T03:47:00,2021-10-04T04:15:00,28,Genuine ,110701,TERMINUS ROAD COWES 2,False
80565066,501592,12616,GURNARD,2021-10-04T03:47:00,2021-10-04T04:15:00,28,Genuine ,110701,TERMINUS ROAD COWES 2,False
80565507,501468,12617,COWES,2021-10-04T03:41:00,2021-10-04T03:51:00,10,Genuine ,110701,TERMINUS ROAD COWES 2,False
80565292,501468,12616,GURNARD,2021-10-04T03:41:00,2021-10-04T03:51:00,10,Genuine ,110701,TERMINUS ROAD COWES 2,False
80557996,501431,12576,ST LEONARDS,2021-10-03T18:10:25,2021-10-04T01:33:40,443,Genuine ,109903,BEXHILL & HASTINGS NO2,False
80556940,501431,12577,BEXHILL,2021-10-03T18:10:25,2021-10-04T01:33:40,443,Genuine ,109903,BEXHILL & HASTINGS NO2,False
80566590,501822,12622,WHITECLIFF BAY,2021-10-03T15:17:00,2021-10-03T22:50:00,453,Genuine ,110096,SANDOWN NO1,False
80566494,501822,12624,SANDOWN,2021-10-03T15:17:00,2021-10-03T22:50:00,453,Genuine ,110096,SANDOWN NO1,False
80566495,501822,12623,YAVERLAND,2021-10-03T15:17:00,2021-10-03T22:50:00,453,Genuine ,110096,SANDOWN NO1,False
80565971,501477,12582,SEAFORD,2021-10-03T21:58:37,2021-10-03T22:37:26,38,Genuine ,110920,NEWHAVEN,False
80568919,501352,12619,SEAGROVE,2021-10-03T16:05:41,2021-10-03T21:54:10,348,Genuine ,110097,SANDOWN NO2,False
80568920,501352,12621,BEMBRIDGE,2021-10-03T16:05:41,2021-10-03T21:54:10,348,Genuine ,110097,SANDOWN NO2,False
80568956,501352,12622,WHITECLIFF BAY,2021-10-03T16:05:41,2021-10-03T21:54:10,348,Genuine ,110097,SANDOWN NO2,False
80568641,501352,12624,SANDOWN,2021-10-03T16:05:41,2021-10-03T21:54:10,348,Genuine ,110097,SANDOWN NO2,False
80568642,501352,12623,YAVERLAND,2021-10-03T16:05:41,2021-10-03T21:54:10,348,Genuine ,110097,SANDOWN NO2,False
80568736,501352,12625,SHANKLIN,2021-10-03T16:05:41,2021-10-03T21:54:10,348,Genuine ,110097,SANDOWN NO2,False
80563468,501867,12661,LANGSTONE HARBOUR,2021-10-03T15:48:00,2021-10-03T21:18:00,330,Genuine ,109773,BUDDS FARM HAVANT NO2,False
80565970,501414,12582,SEAFORD,2021-10-03T17:51:53,2021-10-03T19:04:24,72,Genuine ,110920,NEWHAVEN,False
80555249,501428,12564,RAMSGATE WESTERN UNDERCLIFFE,2021-10-03T16:56:00,2021-10-03T17:17:00,21,Genuine ,109685,MILITARY ROAD RAMSGATE NO1,False
80555251,501428,12562,BROADSTAIRS VIKING BAY,2021-10-03T16:56:00,2021-10-03T17:17:00,21,Genuine ,109685,MILITARY ROAD RAMSGATE NO1,False
80555500,501428,12563,RAMSGATE SANDS,2021-10-03T16:56:00,2021-10-03T17:17:00,21,Genuine ,109685,MILITARY ROAD RAMSGATE NO1,False
80556949,501327,12577,BEXHILL,2021-10-03T15:08:07,2021-10-03T15:38:43,30,Genuine ,109903,BEXHILL & HASTINGS NO2,False
80558155,501327,12576,ST LEONARDS,2021-10-03T15:08:07,2021-10-03T15:38:43,30,Genuine ,109903,BEXHILL & HASTINGS NO2,False
80566492,501821,12624,SANDOWN,2021-10-03T03:15:00,2021-10-03T14:28:00,673,Genuine ,110096,SANDOWN NO1,False
80566493,501821,12623,YAVERLAND,2021-10-03T03:15:00,2021-10-03T14:28:00,673,Genuine ,110096,SANDOWN NO1,False
80566589,501821,12622,WHITECLIFF BAY,2021-10-03T03:15:00,2021-10-03T14:28:00,673,Genuine ,110096,SANDOWN NO1,False
80556948,501255,12577,BEXHILL,2021-10-03T10:50:00,2021-10-03T14:23:00,213,Genuine ,109903,BEXHILL & HASTINGS NO2,False
80558004,501255,12576,ST LEONARDS,2021-10-03T10:50:00,2021-10-03T14:23:00,213,Genuine ,109903,BEXHILL & HASTINGS NO2,False
80563467,501866,12661,LANGSTONE HARBOUR,2021-10-03T09:09:00,2021-10-03T13:09:00,240,Genuine ,109773,BUDDS FARM HAVANT NO2,False
80568725,501129,12625,SHANKLIN,2021-10-03T08:25:00,2021-10-03T12:20:00,235,Genuine ,110097,SANDOWN NO2,False
80568660,501129,12622,WHITECLIFF BAY,2021-10-03T08:25:00,2021-10-03T12:20:00,235,Genuine ,110097,SANDOWN NO2,False
80568600,501129,12624,SANDOWN,2021-10-03T08:25:00,2021-10-03T12:20:00,235,Genuine ,110097,SANDOWN NO2,False
80568601,501129,12623,YAVERLAND,2021-10-03T08:25:00,2021-10-03T12:20:00,235,Genuine ,110097,SANDOWN NO2,False
80568897,501129,12619,SEAGROVE,2021-10-03T08:25:00,2021-10-03T12:20:00,235,Genuine ,110097,SANDOWN NO2,False
80568898,501129,12621,BEMBRIDGE,2021-10-03T08:25:00,2021-10-03T12:20:00,235,Genuine ,110097,SANDOWN NO2,False
80561055,501183,12596,PAGHAM,2021-10-03T08:38:00,2021-10-03T11:46:00,188,Genuine ,109911,SUMMER LANE PAGHAM,False
80563624,504845,12617,COWES,2021-10-02T11:15:00,2021-10-03T10:53:00,1418,Genuine ,109777,APPLEY PARK RYDE TRANSFER,False
80563828,504845,12618,RYDE,2021-10-02T11:15:00,2021-10-03T10:53:00,1418,Genuine ,109777,APPLEY PARK RYDE TRANSFER,False
80556955,501200,12577,BEXHILL,2021-10-03T09:04:00,2021-10-03T10:34:00,90,Genuine ,109903,BEXHILL & HASTINGS NO2,False
80558161,501200,12576,ST LEONARDS,2021-10-03T09:04:00,2021-10-03T10:34:00,90,Genuine ,109903,BEXHILL & HASTINGS NO2,False
80558160,501185,12576,ST LEONARDS,2021-10-03T08:22:03,2021-10-03T08:43:36,21,Genuine ,109903,BEXHILL & HASTINGS NO2,False
80556954,501185,12577,BEXHILL,2021-10-03T08:22:03,2021-10-03T08:43:36,21,Genuine ,109903,BEXHILL & HASTINGS NO2,False
80556953,501176,12577,BEXHILL,2021-10-03T07:53:16,2021-10-03T08:10:43,17,Genuine ,109903,BEXHILL & HASTINGS NO2,False
80558159,501176,12576,ST LEONARDS,2021-10-03T07:53:16,2021-10-03T08:10:43,17,Genuine ,109903,BEXHILL & HASTINGS NO2,False
80556947,499436,12577,BEXHILL,2021-10-02T11:32:00,2021-10-03T07:41:00,1209,Genuine ,109903,BEXHILL & HASTINGS NO2,False
80558003,499436,12576,ST LEONARDS,2021-10-02T11:32:00,2021-10-03T07:41:00,1209,Genuine ,109903,BEXHILL & HASTINGS NO2,False
80560892,501157,12616,GURNARD,2021-10-03T06:28:24,2021-10-03T06:32:44,4,Genuine ,109652,WOODVALE TRANSFER NO2,False
80560376,501157,12617,COWES,2021-10-03T06:28:24,2021-10-03T06:32:44,4,Genuine ,109652,WOODVALE TRANSFER NO2,False
80555247,501197,12564,RAMSGATE WESTERN UNDERCLIFFE,2021-10-03T04:14:00,2021-10-03T05:47:00,93,Genuine ,109685,MILITARY ROAD RAMSGATE NO1,False
80554806,501197,12562,BROADSTAIRS VIKING BAY,2021-10-03T04:14:00,2021-10-03T05:47:00,93,Genuine ,109685,MILITARY ROAD RAMSGATE NO1,False
80554800,501197,12563,RAMSGATE SANDS,2021-10-03T04:14:00,2021-10-03T05:47:00,93,Genuine ,109685,MILITARY ROAD RAMSGATE NO1,False
80555658,499635,12549,HERNE BAY CENTRAL,2021-10-02T12:11:00,2021-10-03T04:28:00,977,Genuine ,109830,SWALECLIFFE NO1,False
80556731,499635,12548,TANKERTON,2021-10-02T12:11:00,2021-10-03T04:28:00,977,Genuine ,109830,SWALECLIFFE NO1,False
80554885,500568,12551,HERNE BAY,2021-10-02T16:49:00,2021-10-03T04:26:00,697,Genuine ,109682,MAY STREET HERNE BAY NO3,False
80557314,501842,12606,LEE-ON-SOLENT,2021-10-02T14:51:00,2021-10-03T04:15:00,804,Genuine ,109732,PEEL COMMON,False
80556283,501842,12603,EASTNEY,2021-10-02T14:51:00,2021-10-03T04:15:00,804,Genuine ,109732,PEEL COMMON,False
80556287,501842,12605,STOKES BAY,2021-10-02T14:51:00,2021-10-03T04:15:00,804,Genuine ,109732,PEEL COMMON,False
80556859,501842,12607,HILLHEAD,2021-10-02T14:51:00,2021-10-03T04:15:00,804,Genuine ,109732,PEEL COMMON,False
80558005,501842,12604,SOUTHSEA EAST,2021-10-02T14:51:00,2021-10-03T04:15:00,804,Genuine ,109732,PEEL COMMON,False
80560897,501103,12616,GURNARD,2021-10-03T03:56:39,2021-10-03T04:00:59,4,Genuine ,109652,WOODVALE TRANSFER NO2,False
80560522,501103,12617,COWES,2021-10-03T03:56:39,2021-10-03T04:00:59,4,Genuine ,109652,WOODVALE TRANSFER NO2,False
80563459,499863,12661,LANGSTONE HARBOUR,2021-10-02T14:37:00,2021-10-03T03:27:00,770,Genuine ,109773,BUDDS FARM HAVANT NO2,False
80555248,501196,12564,RAMSGATE WESTERN UNDERCLIFFE,2021-10-03T03:00:00,2021-10-03T03:16:00,16,Genuine ,109685,MILITARY ROAD RAMSGATE NO1,False
80554801,501196,12563,RAMSGATE SANDS,2021-10-03T03:00:00,2021-10-03T03:16:00,16,Genuine ,109685,MILITARY ROAD RAMSGATE NO1,False
80554807,501196,12562,BROADSTAIRS VIKING BAY,2021-10-03T03:00:00,2021-10-03T03:16:00,16,Genuine ,109685,MILITARY ROAD RAMSGATE NO1,False
80566612,501021,12624,SANDOWN,2021-10-03T00:38:00,2021-10-03T03:07:27,149,Genuine ,110096,SANDOWN NO1,False
80566613,501021,12623,YAVERLAND,2021-10-03T00:38:00,2021-10-03T03:07:27,149,Genuine ,110096,SANDOWN NO1,False
80566648,501021,12622,WHITECLIFF BAY,2021-10-03T00:38:00,2021-10-03T03:07:27,149,Genuine ,110096,SANDOWN NO1,False
80568905,501018,12619,SEAGROVE,2021-10-03T00:23:01,2021-10-03T03:07:15,164,Genuine ,110097,SANDOWN NO2,False
80568906,501018,12621,BEMBRIDGE,2021-10-03T00:23:01,2021-10-03T03:07:15,164,Genuine ,110097,SANDOWN NO2,False
80568949,501018,12622,WHITECLIFF BAY,2021-10-03T00:23:01,2021-10-03T03:07:15,164,Genuine ,110097,SANDOWN NO2,False
80568608,501018,12624,SANDOWN,2021-10-03T00:23:01,2021-10-03T03:07:15,164,Genuine ,110097,SANDOWN NO2,False
80568609,501018,12623,YAVERLAND,2021-10-03T00:23:01,2021-10-03T03:07:15,164,Genuine ,110097,SANDOWN NO2,False
80568729,501018,12625,SHANKLIN,2021-10-03T00:23:01,2021-10-03T03:07:15,164,Genuine ,110097,SANDOWN NO2,False
80555067,499501,12617,COWES,2021-10-02T12:21:00,2021-10-03T02:53:00,872,Genuine ,109705,SPRINGHILL COWES TRANSFER,False
80554946,499501,12616,GURNARD,2021-10-02T12:21:00,2021-10-03T02:53:00,872,Genuine ,109705,SPRINGHILL COWES TRANSFER,False
80561050,500163,12596,PAGHAM,2021-10-02T15:55:43,2021-10-03T01:47:00,591,Genuine ,109911,SUMMER LANE PAGHAM,False
80555250,501079,12564,RAMSGATE WESTERN UNDERCLIFFE,2021-10-03T00:58:00,2021-10-03T01:22:00,24,Genuine ,109685,MILITARY ROAD RAMSGATE NO1,False
80555501,501079,12563,RAMSGATE SANDS,2021-10-03T00:58:00,2021-10-03T01:22:00,24,Genuine ,109685,MILITARY ROAD RAMSGATE NO1,False
80555482,501079,12562,BROADSTAIRS VIKING BAY,2021-10-03T00:58:00,2021-10-03T01:22:00,24,Genuine ,109685,MILITARY ROAD RAMSGATE NO1,False
80557023,500902,12606,LEE-ON-SOLENT,2021-10-02T23:00:00,2021-10-03T01:00:00,120,Genuine ,109717,NEWGATE LANE PEEL COMMON,False
80556329,500902,12607,HILLHEAD,2021-10-02T23:00:00,2021-10-03T01:00:00,120,Genuine ,109717,NEWGATE LANE PEEL COMMON,False
80560874,501010,12616,GURNARD,2021-10-03T00:49:41,2021-10-03T00:54:05,4,Genuine ,109652,WOODVALE TRANSFER NO2,False
80560321,501010,12617,COWES,2021-10-03T00:49:41,2021-10-03T00:54:05,4,Genuine ,109652,WOODVALE TRANSFER NO2,False
80557006,499759,12607,HILLHEAD,2021-10-02T14:10:11,2021-10-03T00:51:00,640,Genuine ,109751,HOOK PARK NO.1,False
80566645,500958,12622,WHITECLIFF BAY,2021-10-02T23:43:00,2021-10-03T00:20:11,37,Genuine ,110096,SANDOWN NO1,False
80566574,500958,12624,SANDOWN,2021-10-02T23:43:00,2021-10-03T00:20:11,37,Genuine ,110096,SANDOWN NO1,False
80566575,500958,12623,YAVERLAND,2021-10-02T23:43:00,2021-10-03T00:20:11,37,Genuine ,110096,SANDOWN NO1,False
80568656,500912,12622,WHITECLIFF BAY,2021-10-02T22:20:14,2021-10-03T00:19:57,119,Genuine ,110097,SANDOWN NO2,False
80568592,500912,12624,SANDOWN,2021-10-02T22:20:14,2021-10-03T00:19:57,119,Genuine ,110097,SANDOWN NO2,False
80568593,500912,12623,YAVERLAND,2021-10-02T22:20:14,2021-10-03T00:19:57,119,Genuine ,110097,SANDOWN NO2,False
80568889,500912,12619,SEAGROVE,2021-10-02T22:20:14,2021-10-03T00:19:57,119,Genuine ,110097,SANDOWN NO2,False
80568890,500912,12621,BEMBRIDGE,2021-10-02T22:20:14,2021-10-03T00:19:57,119,Genuine ,110097,SANDOWN NO2,False
80568555,500912,12625,SHANKLIN,2021-10-02T22:20:14,2021-10-03T00:19:57,119,Genuine ,110097,SANDOWN NO2,False
80571314,500033,12607,HILLHEAD,2021-10-02T15:15:00,2021-10-03T00:11:39,536,Genuine ,116111,HOOK PARK NO.2,False
80560484,505707,12568,SANDGATE,2021-10-02T12:30:00,2021-10-03T00:07:00,697,Genuine ,109897,RANGE ROAD HYTHE K LONG,False
80560342,505707,12569,HYTHE,2021-10-02T12:30:00,2021-10-03T00:07:00,697,Genuine ,109897,RANGE ROAD HYTHE K LONG,False
80569443,500421,12593,FELPHAM,2021-10-02T17:08:14,2021-10-02T23:51:00,402,Genuine ,110095,LIDSEY,False
80560326,501007,12617,COWES,2021-10-02T23:42:48,2021-10-02T23:47:00,4,Genuine ,109652,WOODVALE TRANSFER NO2,False
80560879,501007,12616,GURNARD,2021-10-02T23:42:48,2021-10-02T23:47:00,4,Genuine ,109652,WOODVALE TRANSFER NO2,False
80567582,497728,12596,PAGHAM,2021-10-02T15:32:00,2021-10-02T23:36:00,484,Genuine ,109791,SIDLESHAM,False
80561525,499421,12591,LITTLEHAMPTON,2021-10-02T22:40:00,2021-10-02T23:31:00,51,Genuine ,109965,SEA ROAD LITTLEHAMPTON,False
80569733,504901,12615,COLWELL BAY,2021-10-02T13:07:00,2021-10-02T23:18:00,611,Genuine ,115498,NORTON TRANSFER IOW,False
80570035,504901,12614,TOTLAND BAY,2021-10-02T13:07:00,2021-10-02T23:18:00,611,Genuine ,115498,NORTON TRANSFER IOW,False
80570276,499540,12577,BEXHILL,2021-10-02T16:36:00,2021-10-02T22:55:00,379,Genuine ,111338,GALLEY HILL BEXHILL,False
80560868,500880,12616,GURNARD,2021-10-02T22:42:50,2021-10-02T22:48:01,5,Genuine ,109652,WOODVALE TRANSFER NO2,False
80560315,500880,12617,COWES,2021-10-02T22:42:50,2021-10-02T22:48:01,5,Genuine ,109652,WOODVALE TRANSFER NO2,False
80570105,499618,12614,TOTLAND BAY,2021-10-02T13:05:00,2021-10-02T22:40:00,575,Genuine ,115498,NORTON TRANSFER IOW,False
80569963,499618,12615,COLWELL BAY,2021-10-02T13:05:00,2021-10-02T22:40:00,575,Genuine ,115498,NORTON TRANSFER IOW,False
80563201,499628,12567,FOLKESTONE,2021-10-02T13:22:00,2021-10-02T22:38:00,556,Genuine ,110010,THE STADE FOLKESTONE,False
80565953,499419,12582,SEAFORD,2021-10-02T11:11:05,2021-10-02T22:34:40,683,Genuine ,110920,NEWHAVEN,False
80560325,499891,12617,COWES,2021-10-02T14:48:00,2021-10-02T22:22:00,454,Genuine ,109652,WOODVALE TRANSFER NO2,False
80560878,499891,12616,GURNARD,2021-10-02T14:48:00,2021-10-02T22:22:00,454,Genuine ,109652,WOODVALE TRANSFER NO2,False
80566610,500839,12624,SANDOWN,2021-10-02T21:44:40,2021-10-02T22:17:15,32,Genuine ,110096,SANDOWN NO1,False
80566611,500839,12623,YAVERLAND,2021-10-02T21:44:40,2021-10-02T22:17:15,32,Genuine ,110096,SANDOWN NO1,False
80566647,500839,12622,WHITECLIFF BAY,2021-10-02T21:44:40,2021-10-02T22:17:15,32,Genuine ,110096,SANDOWN NO1,False
80563993,499793,12621,BEMBRIDGE,2021-10-02T14:11:00,2021-10-02T22:17:00,486,Genuine ,109939,LANE END ROAD BEMBRIDGE,False
80564251,499793,12620,ST HELENS,2021-10-02T14:11:00,2021-10-02T22:17:00,486,Genuine ,109939,LANE END ROAD BEMBRIDGE,False
80568921,499486,12619,SEAGROVE,2021-10-02T11:33:13,2021-10-02T22:16:59,643,Genuine ,110097,SANDOWN NO2,False
80568922,499486,12621,BEMBRIDGE,2021-10-02T11:33:13,2021-10-02T22:16:59,643,Genuine ,110097,SANDOWN NO2,False
80568957,499486,12622,WHITECLIFF BAY,2021-10-02T11:33:13,2021-10-02T22:16:59,643,Genuine ,110097,SANDOWN NO2,False
80568643,499486,12624,SANDOWN,2021-10-02T11:33:13,2021-10-02T22:16:59,643,Genuine ,110097,SANDOWN NO2,False
80568644,499486,12623,YAVERLAND,2021-10-02T11:33:13,2021-10-02T22:16:59,643,Genuine ,110097,SANDOWN NO2,False
80568737,499486,12625,SHANKLIN,2021-10-02T11:33:13,2021-10-02T22:16:59,643,Genuine ,110097,SANDOWN NO2,False
80569243,500116,12573,CAMBER,2021-10-02T15:57:00,2021-10-02T22:06:00,369,Genuine ,110958,RYE,False
80561537,501297,12591,LITTLEHAMPTON,2021-10-02T21:09:00,2021-10-02T21:36:00,27,Genuine ,109965,SEA ROAD LITTLEHAMPTON,False
80556625,499837,12617,COWES,2021-10-02T13:19:00,2021-10-02T21:36:00,497,Genuine ,109704,EGYPT POINT COWES,False
80559234,499837,12616,GURNARD,2021-10-02T13:19:00,2021-10-02T21:36:00,497,Genuine ,109704,EGYPT POINT COWES,False
80566592,500680,12622,WHITECLIFF BAY,2021-10-02T19:23:00,2021-10-02T21:21:39,118,Genuine ,110096,SANDOWN NO1,False
80566498,500680,12624,SANDOWN,2021-10-02T19:23:00,2021-10-02T21:21:39,118,Genuine ,110096,SANDOWN NO1,False
80566499,500680,12623,YAVERLAND,2021-10-02T19:23:00,2021-10-02T21:21:39,118,Genuine ,110096,SANDOWN NO1,False
80563089,499947,12618,RYDE,2021-10-02T14:39:00,2021-10-02T21:05:00,386,Genuine ,109778,PRINCE CONSORT RYDE NEW,False
80565289,498794,12616,GURNARD,2021-10-02T11:59:00,2021-10-02T21:02:00,543,Genuine ,110701,TERMINUS ROAD COWES 2,False
80565463,498794,12617,COWES,2021-10-02T11:59:00,2021-10-02T21:02:00,543,Genuine ,110701,TERMINUS ROAD COWES 2,False
80557109,499558,12591,LITTLEHAMPTON,2021-10-02T12:50:00,2021-10-02T20:56:00,486,Genuine ,109977,FORESHORE TANK LITTLEHAMPTON,False
